file,label,dataset
LA_T_3585145.npy,1,ASVspoof
LA_T_3690861.npy,1,ASVspoof
LA_T_3736140.npy,1,ASVspoof
LA_T_3803626.npy,1,ASVspoof
LA_T_3808946.npy,1,ASVspoof
LA_T_3897361.npy,1,ASVspoof
LA_T_3913598.npy,1,ASVspoof
LA_T_3947846.npy,1,ASVspoof
LA_T_3980756.npy,1,ASVspoof
LA_T_4044337.npy,1,ASVspoof
LA_T_4054921.npy,1,ASVspoof
LA_T_4107830.npy,1,ASVspoof
LA_T_4124715.npy,1,ASVspoof
LA_T_4213843.npy,1,ASVspoof
LA_T_4276132.npy,1,ASVspoof
LA_T_4421593.npy,1,ASVspoof
LA_T_4442559.npy,1,ASVspoof
LA_T_4447864.npy,1,ASVspoof
LA_T_4486555.npy,1,ASVspoof
LA_T_4575718.npy,1,ASVspoof
LA_T_4604259.npy,1,ASVspoof
LA_T_4635983.npy,1,ASVspoof
LA_T_4657913.npy,1,ASVspoof
LA_T_4662054.npy,1,ASVspoof
LA_T_4676617.npy,1,ASVspoof
LA_T_4689956.npy,1,ASVspoof
LA_T_4742347.npy,1,ASVspoof
LA_T_4828855.npy,1,ASVspoof
LA_T_4855650.npy,1,ASVspoof
LA_T_4871588.npy,1,ASVspoof
LA_T_4979512.npy,1,ASVspoof
LA_T_5010028.npy,1,ASVspoof
LA_T_5032060.npy,1,ASVspoof
LA_T_5033893.npy,1,ASVspoof
LA_T_5050431.npy,1,ASVspoof
LA_T_5089615.npy,1,ASVspoof
LA_T_5115636.npy,1,ASVspoof
LA_T_5147063.npy,1,ASVspoof
LA_T_5224670.npy,1,ASVspoof
LA_T_5379096.npy,1,ASVspoof
LA_T_5399418.npy,1,ASVspoof
LA_T_5406772.npy,1,ASVspoof
LA_T_5499816.npy,1,ASVspoof
LA_T_5591258.npy,1,ASVspoof
LA_T_5650144.npy,1,ASVspoof
LA_T_5715713.npy,1,ASVspoof
LA_T_5716591.npy,1,ASVspoof
LA_T_5730570.npy,1,ASVspoof
LA_T_5834823.npy,1,ASVspoof
LA_T_5847784.npy,1,ASVspoof
LA_T_5854789.npy,1,ASVspoof
LA_T_5900093.npy,1,ASVspoof
LA_T_5902809.npy,1,ASVspoof
LA_T_5966872.npy,1,ASVspoof
LA_T_5998450.npy,1,ASVspoof
LA_T_6030885.npy,1,ASVspoof
LA_T_6032688.npy,1,ASVspoof
LA_T_6051846.npy,1,ASVspoof
LA_T_6071828.npy,1,ASVspoof
LA_T_6073632.npy,1,ASVspoof
LA_T_6084759.npy,1,ASVspoof
LA_T_6099596.npy,1,ASVspoof
LA_T_6244955.npy,1,ASVspoof
LA_T_6294896.npy,1,ASVspoof
LA_T_6391735.npy,1,ASVspoof
LA_T_6412253.npy,1,ASVspoof
LA_T_6502816.npy,1,ASVspoof
LA_T_6582327.npy,1,ASVspoof
LA_T_6656365.npy,1,ASVspoof
LA_T_6747527.npy,1,ASVspoof
LA_T_6780792.npy,1,ASVspoof
LA_T_6782925.npy,1,ASVspoof
LA_T_6826251.npy,1,ASVspoof
LA_T_6912074.npy,1,ASVspoof
LA_T_6941427.npy,1,ASVspoof
LA_T_6949005.npy,1,ASVspoof
LA_T_7004711.npy,1,ASVspoof
LA_T_7058201.npy,1,ASVspoof
LA_T_7062101.npy,1,ASVspoof
LA_T_7071404.npy,1,ASVspoof
LA_T_7088277.npy,1,ASVspoof
LA_T_7092611.npy,1,ASVspoof
LA_T_7109420.npy,1,ASVspoof
LA_T_7232286.npy,1,ASVspoof
LA_T_7287177.npy,1,ASVspoof
LA_T_7356260.npy,1,ASVspoof
LA_T_7375701.npy,1,ASVspoof
LA_T_7387243.npy,1,ASVspoof
LA_T_7394580.npy,1,ASVspoof
LA_T_7449981.npy,1,ASVspoof
LA_T_7526016.npy,1,ASVspoof
LA_T_7677655.npy,1,ASVspoof
LA_T_7694393.npy,1,ASVspoof
LA_T_7764970.npy,1,ASVspoof
LA_T_7863107.npy,1,ASVspoof
LA_T_7974928.npy,1,ASVspoof
LA_T_7975540.npy,1,ASVspoof
LA_T_8010580.npy,1,ASVspoof
LA_T_8080650.npy,1,ASVspoof
LA_T_8140391.npy,1,ASVspoof
LA_T_8232075.npy,1,ASVspoof
LA_T_8245669.npy,1,ASVspoof
LA_T_8250904.npy,1,ASVspoof
LA_T_8322608.npy,1,ASVspoof
LA_T_8354253.npy,1,ASVspoof
LA_T_8392712.npy,1,ASVspoof
LA_T_8522599.npy,1,ASVspoof
LA_T_8579126.npy,1,ASVspoof
LA_T_8617525.npy,1,ASVspoof
LA_T_8636306.npy,1,ASVspoof
LA_T_8665590.npy,1,ASVspoof
LA_T_8839890.npy,1,ASVspoof
LA_T_8924903.npy,1,ASVspoof
LA_T_8985910.npy,1,ASVspoof
LA_T_8988178.npy,1,ASVspoof
LA_T_9034301.npy,1,ASVspoof
LA_T_9073875.npy,1,ASVspoof
LA_T_9159374.npy,1,ASVspoof
LA_T_9180861.npy,1,ASVspoof
LA_T_9278823.npy,1,ASVspoof
LA_T_9284676.npy,1,ASVspoof
LA_T_9343538.npy,1,ASVspoof
LA_T_9370728.npy,1,ASVspoof
LA_T_9411462.npy,1,ASVspoof
LA_T_9415448.npy,1,ASVspoof
LA_T_9428272.npy,1,ASVspoof
LA_T_9452602.npy,1,ASVspoof
LA_T_9491209.npy,1,ASVspoof
LA_T_9532509.npy,1,ASVspoof
LA_T_9642570.npy,1,ASVspoof
LA_T_9663413.npy,1,ASVspoof
LA_T_9771649.npy,1,ASVspoof
LA_T_9775775.npy,1,ASVspoof
LA_T_9840741.npy,1,ASVspoof
LA_T_9940420.npy,1,ASVspoof
LA_T_9983044.npy,1,ASVspoof
LA_T_9993186.npy,1,ASVspoof
LA_T_1009193.npy,1,ASVspoof
LA_T_1034416.npy,1,ASVspoof
LA_T_1058915.npy,1,ASVspoof
LA_T_1075258.npy,1,ASVspoof
LA_T_1081925.npy,1,ASVspoof
LA_T_1086559.npy,1,ASVspoof
LA_T_1299456.npy,1,ASVspoof
LA_T_1334697.npy,1,ASVspoof
LA_T_1353924.npy,1,ASVspoof
LA_T_1365730.npy,1,ASVspoof
LA_T_1369203.npy,1,ASVspoof
LA_T_1392852.npy,1,ASVspoof
LA_T_1440170.npy,1,ASVspoof
LA_T_1444576.npy,1,ASVspoof
LA_T_1448424.npy,1,ASVspoof
LA_T_1658213.npy,1,ASVspoof
LA_T_1690626.npy,1,ASVspoof
LA_T_1695262.npy,1,ASVspoof
LA_T_1716778.npy,1,ASVspoof
LA_T_1775885.npy,1,ASVspoof
LA_T_1804663.npy,1,ASVspoof
LA_T_1912702.npy,1,ASVspoof
LA_T_1934303.npy,1,ASVspoof
LA_T_1935986.npy,1,ASVspoof
LA_T_1960567.npy,1,ASVspoof
LA_T_1985816.npy,1,ASVspoof
LA_T_1996644.npy,1,ASVspoof
LA_T_2017275.npy,1,ASVspoof
LA_T_2032706.npy,1,ASVspoof
LA_T_2107512.npy,1,ASVspoof
LA_T_2156280.npy,1,ASVspoof
LA_T_2185863.npy,1,ASVspoof
LA_T_2218829.npy,1,ASVspoof
LA_T_2240305.npy,1,ASVspoof
LA_T_2383029.npy,1,ASVspoof
LA_T_2474768.npy,1,ASVspoof
LA_T_2535461.npy,1,ASVspoof
LA_T_2561437.npy,1,ASVspoof
LA_T_2563395.npy,1,ASVspoof
LA_T_2572127.npy,1,ASVspoof
LA_T_2610434.npy,1,ASVspoof
LA_T_2618857.npy,1,ASVspoof
LA_T_2658670.npy,1,ASVspoof
LA_T_2687043.npy,1,ASVspoof
LA_T_2721067.npy,1,ASVspoof
LA_T_2788650.npy,1,ASVspoof
LA_T_2922707.npy,1,ASVspoof
LA_T_2938542.npy,1,ASVspoof
LA_T_2979349.npy,1,ASVspoof
LA_T_3030187.npy,1,ASVspoof
LA_T_3176162.npy,1,ASVspoof
LA_T_3248447.npy,1,ASVspoof
LA_T_3306062.npy,1,ASVspoof
LA_T_3307517.npy,1,ASVspoof
LA_T_3452123.npy,1,ASVspoof
LA_T_3506181.npy,1,ASVspoof
LA_T_3615583.npy,1,ASVspoof
LA_T_3748438.npy,1,ASVspoof
LA_T_3790306.npy,1,ASVspoof
LA_T_3819703.npy,1,ASVspoof
LA_T_3821314.npy,1,ASVspoof
LA_T_3823690.npy,1,ASVspoof
LA_T_3858397.npy,1,ASVspoof
LA_T_3862300.npy,1,ASVspoof
LA_T_3864559.npy,1,ASVspoof
LA_T_3926058.npy,1,ASVspoof
LA_T_3965083.npy,1,ASVspoof
LA_T_3979207.npy,1,ASVspoof
LA_T_4097833.npy,1,ASVspoof
LA_T_4328959.npy,1,ASVspoof
LA_T_4417540.npy,1,ASVspoof
LA_T_4479627.npy,1,ASVspoof
LA_T_4527944.npy,1,ASVspoof
LA_T_4702603.npy,1,ASVspoof
LA_T_4746469.npy,1,ASVspoof
LA_T_4808367.npy,1,ASVspoof
LA_T_4820526.npy,1,ASVspoof
LA_T_4825223.npy,1,ASVspoof
LA_T_4880030.npy,1,ASVspoof
LA_T_4894341.npy,1,ASVspoof
LA_T_4925134.npy,1,ASVspoof
LA_T_5094574.npy,1,ASVspoof
LA_T_5094814.npy,1,ASVspoof
LA_T_5122498.npy,1,ASVspoof
LA_T_5126452.npy,1,ASVspoof
LA_T_5146354.npy,1,ASVspoof
LA_T_5163922.npy,1,ASVspoof
LA_T_5298278.npy,1,ASVspoof
LA_T_5318057.npy,1,ASVspoof
LA_T_5354154.npy,1,ASVspoof
LA_T_5412050.npy,1,ASVspoof
LA_T_5420782.npy,1,ASVspoof
LA_T_5461829.npy,1,ASVspoof
LA_T_5486978.npy,1,ASVspoof
LA_T_5525442.npy,1,ASVspoof
LA_T_5607321.npy,1,ASVspoof
LA_T_5720841.npy,1,ASVspoof
LA_T_5815739.npy,1,ASVspoof
LA_T_5903581.npy,1,ASVspoof
LA_T_5910580.npy,1,ASVspoof
LA_T_5946204.npy,1,ASVspoof
LA_T_5947962.npy,1,ASVspoof
LA_T_5961713.npy,1,ASVspoof
LA_T_6004292.npy,1,ASVspoof
LA_T_6013010.npy,1,ASVspoof
LA_T_6052214.npy,1,ASVspoof
LA_T_6067007.npy,1,ASVspoof
LA_T_6122886.npy,1,ASVspoof
LA_T_6150414.npy,1,ASVspoof
LA_T_6185353.npy,1,ASVspoof
LA_T_6206867.npy,1,ASVspoof
LA_T_6244943.npy,1,ASVspoof
LA_T_6263328.npy,1,ASVspoof
LA_T_6304560.npy,1,ASVspoof
LA_T_6336959.npy,1,ASVspoof
LA_T_6394422.npy,1,ASVspoof
LA_T_6396289.npy,1,ASVspoof
LA_T_6409712.npy,1,ASVspoof
LA_T_6513847.npy,1,ASVspoof
LA_T_6544834.npy,1,ASVspoof
LA_T_6550411.npy,1,ASVspoof
LA_T_6614237.npy,1,ASVspoof
LA_T_6669852.npy,1,ASVspoof
LA_T_6673744.npy,1,ASVspoof
LA_T_6720666.npy,1,ASVspoof
LA_T_6739381.npy,1,ASVspoof
LA_T_6852326.npy,1,ASVspoof
LA_T_6855446.npy,1,ASVspoof
LA_T_6865262.npy,1,ASVspoof
LA_T_7003380.npy,1,ASVspoof
LA_T_7005450.npy,1,ASVspoof
LA_T_7049776.npy,1,ASVspoof
LA_T_7110907.npy,1,ASVspoof
LA_T_7118839.npy,1,ASVspoof
LA_T_7173012.npy,1,ASVspoof
LA_T_7255109.npy,1,ASVspoof
LA_T_7263802.npy,1,ASVspoof
LA_T_7272748.npy,1,ASVspoof
LA_T_7325782.npy,1,ASVspoof
LA_T_7356272.npy,1,ASVspoof
LA_T_7380675.npy,1,ASVspoof
LA_T_7402138.npy,1,ASVspoof
LA_T_7426325.npy,1,ASVspoof
LA_T_7442016.npy,1,ASVspoof
LA_T_7494137.npy,1,ASVspoof
LA_T_7509816.npy,1,ASVspoof
LA_T_7535541.npy,1,ASVspoof
LA_T_7566176.npy,1,ASVspoof
LA_T_7734747.npy,1,ASVspoof
LA_T_7891512.npy,1,ASVspoof
LA_T_7960494.npy,1,ASVspoof
LA_T_8032072.npy,1,ASVspoof
LA_T_8059750.npy,1,ASVspoof
LA_T_8100272.npy,1,ASVspoof
LA_T_8141852.npy,1,ASVspoof
LA_T_8183687.npy,1,ASVspoof
LA_T_8197665.npy,1,ASVspoof
LA_T_8220968.npy,1,ASVspoof
LA_T_8280757.npy,1,ASVspoof
LA_T_8298675.npy,1,ASVspoof
LA_T_8317774.npy,1,ASVspoof
LA_T_8404098.npy,1,ASVspoof
LA_T_8427830.npy,1,ASVspoof
LA_T_8458796.npy,1,ASVspoof
LA_T_8701649.npy,1,ASVspoof
LA_T_8713799.npy,1,ASVspoof
LA_T_8817005.npy,1,ASVspoof
LA_T_8827683.npy,1,ASVspoof
LA_T_8895056.npy,1,ASVspoof
LA_T_8916873.npy,1,ASVspoof
LA_T_8935620.npy,1,ASVspoof
LA_T_9006126.npy,1,ASVspoof
LA_T_9050505.npy,1,ASVspoof
LA_T_9050742.npy,1,ASVspoof
LA_T_9077099.npy,1,ASVspoof
LA_T_9117142.npy,1,ASVspoof
LA_T_9224204.npy,1,ASVspoof
LA_T_9238604.npy,1,ASVspoof
LA_T_9260790.npy,1,ASVspoof
LA_T_9269119.npy,1,ASVspoof
LA_T_9303316.npy,1,ASVspoof
LA_T_9326121.npy,1,ASVspoof
LA_T_9365550.npy,1,ASVspoof
LA_T_9374740.npy,1,ASVspoof
LA_T_9492498.npy,1,ASVspoof
LA_T_9495467.npy,1,ASVspoof
LA_T_9556989.npy,1,ASVspoof
LA_T_9584428.npy,1,ASVspoof
LA_T_9642123.npy,1,ASVspoof
LA_T_9774894.npy,1,ASVspoof
LA_T_9802915.npy,1,ASVspoof
LA_T_9809526.npy,1,ASVspoof
LA_T_9842679.npy,1,ASVspoof
LA_T_9859861.npy,1,ASVspoof
LA_T_9889644.npy,1,ASVspoof
LA_T_9928439.npy,1,ASVspoof
LA_T_1092005.npy,1,ASVspoof
LA_T_1097440.npy,1,ASVspoof
LA_T_1249684.npy,1,ASVspoof
LA_T_1293726.npy,1,ASVspoof
LA_T_1308599.npy,1,ASVspoof
LA_T_1319064.npy,1,ASVspoof
LA_T_1491386.npy,1,ASVspoof
LA_T_1593504.npy,1,ASVspoof
LA_T_1680451.npy,1,ASVspoof
LA_T_1744568.npy,1,ASVspoof
LA_T_1870365.npy,1,ASVspoof
LA_T_1874215.npy,1,ASVspoof
LA_T_2043780.npy,1,ASVspoof
LA_T_2077954.npy,1,ASVspoof
LA_T_2083271.npy,1,ASVspoof
LA_T_2154910.npy,1,ASVspoof
LA_T_2269941.npy,1,ASVspoof
LA_T_2294864.npy,1,ASVspoof
LA_T_2299312.npy,1,ASVspoof
LA_T_2311279.npy,1,ASVspoof
LA_T_2383150.npy,1,ASVspoof
LA_T_2447168.npy,1,ASVspoof
LA_T_2461324.npy,1,ASVspoof
LA_T_2472370.npy,1,ASVspoof
LA_T_2510801.npy,1,ASVspoof
LA_T_2550626.npy,1,ASVspoof
LA_T_2619000.npy,1,ASVspoof
LA_T_2796852.npy,1,ASVspoof
LA_T_2848354.npy,1,ASVspoof
LA_T_2861086.npy,1,ASVspoof
LA_T_2894153.npy,1,ASVspoof
LA_T_2909840.npy,1,ASVspoof
LA_T_2912834.npy,1,ASVspoof
LA_T_3087505.npy,1,ASVspoof
LA_T_3108136.npy,1,ASVspoof
LA_T_3139970.npy,1,ASVspoof
LA_T_3145657.npy,1,ASVspoof
LA_T_3386534.npy,1,ASVspoof
LA_T_3401764.npy,1,ASVspoof
LA_T_3455269.npy,1,ASVspoof
LA_T_3475018.npy,1,ASVspoof
LA_T_3522799.npy,1,ASVspoof
LA_T_3550878.npy,1,ASVspoof
LA_T_3587754.npy,1,ASVspoof
LA_T_3591564.npy,1,ASVspoof
LA_T_3614719.npy,1,ASVspoof
LA_T_3660223.npy,1,ASVspoof
LA_T_3660281.npy,1,ASVspoof
LA_T_3769474.npy,1,ASVspoof
LA_T_3772113.npy,1,ASVspoof
LA_T_3839214.npy,1,ASVspoof
LA_T_3917651.npy,1,ASVspoof
LA_T_3958124.npy,1,ASVspoof
LA_T_3993688.npy,1,ASVspoof
LA_T_4003724.npy,1,ASVspoof
LA_T_4015159.npy,1,ASVspoof
LA_T_4077220.npy,1,ASVspoof
LA_T_4100702.npy,1,ASVspoof
LA_T_4138094.npy,1,ASVspoof
LA_T_4172169.npy,1,ASVspoof
LA_T_4207973.npy,1,ASVspoof
LA_T_4279641.npy,1,ASVspoof
LA_T_4291421.npy,1,ASVspoof
LA_T_4318931.npy,1,ASVspoof
LA_T_4356892.npy,1,ASVspoof
LA_T_4475830.npy,1,ASVspoof
LA_T_4480074.npy,1,ASVspoof
LA_T_4504954.npy,1,ASVspoof
LA_T_4506937.npy,1,ASVspoof
LA_T_4759442.npy,1,ASVspoof
LA_T_4768074.npy,1,ASVspoof
LA_T_4777849.npy,1,ASVspoof
LA_T_4865722.npy,1,ASVspoof
LA_T_4886041.npy,1,ASVspoof
LA_T_4951388.npy,1,ASVspoof
LA_T_4975437.npy,1,ASVspoof
LA_T_4991695.npy,1,ASVspoof
LA_T_5019111.npy,1,ASVspoof
LA_T_5082544.npy,1,ASVspoof
LA_T_5173026.npy,1,ASVspoof
LA_T_5198922.npy,1,ASVspoof
LA_T_5235647.npy,1,ASVspoof
LA_T_5238376.npy,1,ASVspoof
LA_T_5243959.npy,1,ASVspoof
LA_T_5255707.npy,1,ASVspoof
LA_T_5258109.npy,1,ASVspoof
LA_T_5271583.npy,1,ASVspoof
LA_T_5279374.npy,1,ASVspoof
LA_T_5308447.npy,1,ASVspoof
LA_T_5351286.npy,1,ASVspoof
LA_T_5357782.npy,1,ASVspoof
LA_T_5367869.npy,1,ASVspoof
LA_T_5431883.npy,1,ASVspoof
LA_T_5566981.npy,1,ASVspoof
LA_T_5569977.npy,1,ASVspoof
LA_T_5679172.npy,1,ASVspoof
LA_T_5698681.npy,1,ASVspoof
LA_T_5710965.npy,1,ASVspoof
LA_T_5809568.npy,1,ASVspoof
LA_T_5838850.npy,1,ASVspoof
LA_T_5876658.npy,1,ASVspoof
LA_T_5880134.npy,1,ASVspoof
LA_T_5897090.npy,1,ASVspoof
LA_T_5900513.npy,1,ASVspoof
LA_T_5957039.npy,1,ASVspoof
LA_T_6055545.npy,1,ASVspoof
LA_T_6066503.npy,1,ASVspoof
LA_T_6069035.npy,1,ASVspoof
LA_T_6145402.npy,1,ASVspoof
LA_T_6313357.npy,1,ASVspoof
LA_T_6320696.npy,1,ASVspoof
LA_T_6344851.npy,1,ASVspoof
LA_T_6381441.npy,1,ASVspoof
LA_T_6410802.npy,1,ASVspoof
LA_T_6468203.npy,1,ASVspoof
LA_T_6481124.npy,1,ASVspoof
LA_T_6502363.npy,1,ASVspoof
LA_T_6519961.npy,1,ASVspoof
LA_T_6567988.npy,1,ASVspoof
LA_T_6618256.npy,1,ASVspoof
LA_T_6633979.npy,1,ASVspoof
LA_T_6681548.npy,1,ASVspoof
LA_T_6705753.npy,1,ASVspoof
LA_T_6847620.npy,1,ASVspoof
LA_T_6877580.npy,1,ASVspoof
LA_T_6944040.npy,1,ASVspoof
LA_T_6951970.npy,1,ASVspoof
LA_T_7239568.npy,1,ASVspoof
LA_T_7249527.npy,1,ASVspoof
LA_T_7255402.npy,1,ASVspoof
LA_T_7270980.npy,1,ASVspoof
LA_T_7285235.npy,1,ASVspoof
LA_T_7307963.npy,1,ASVspoof
LA_T_7327797.npy,1,ASVspoof
LA_T_7333304.npy,1,ASVspoof
LA_T_7371132.npy,1,ASVspoof
LA_T_7380858.npy,1,ASVspoof
LA_T_7399947.npy,1,ASVspoof
LA_T_7415186.npy,1,ASVspoof
LA_T_7448546.npy,1,ASVspoof
LA_T_7454683.npy,1,ASVspoof
LA_T_7457977.npy,1,ASVspoof
LA_T_7591954.npy,1,ASVspoof
LA_T_7600711.npy,1,ASVspoof
LA_T_7613150.npy,1,ASVspoof
LA_T_7696748.npy,1,ASVspoof
LA_T_7760425.npy,1,ASVspoof
LA_T_7840070.npy,1,ASVspoof
LA_T_7854853.npy,1,ASVspoof
LA_T_7888181.npy,1,ASVspoof
LA_T_7940491.npy,1,ASVspoof
LA_T_8078804.npy,1,ASVspoof
LA_T_8128283.npy,1,ASVspoof
LA_T_8146127.npy,1,ASVspoof
LA_T_8155720.npy,1,ASVspoof
LA_T_8167094.npy,1,ASVspoof
LA_T_8219080.npy,1,ASVspoof
LA_T_8223301.npy,1,ASVspoof
LA_T_8287332.npy,1,ASVspoof
LA_T_8295405.npy,1,ASVspoof
LA_T_8318685.npy,1,ASVspoof
LA_T_8558822.npy,1,ASVspoof
LA_T_8599143.npy,1,ASVspoof
LA_T_8624648.npy,1,ASVspoof
LA_T_8731146.npy,1,ASVspoof
LA_T_8735972.npy,1,ASVspoof
LA_T_8760647.npy,1,ASVspoof
LA_T_8789316.npy,1,ASVspoof
LA_T_8843273.npy,1,ASVspoof
LA_T_8943351.npy,1,ASVspoof
LA_T_8967399.npy,1,ASVspoof
LA_T_9124467.npy,1,ASVspoof
LA_T_9157391.npy,1,ASVspoof
LA_T_9241665.npy,1,ASVspoof
LA_T_9263115.npy,1,ASVspoof
LA_T_9287213.npy,1,ASVspoof
LA_T_9301150.npy,1,ASVspoof
LA_T_9352297.npy,1,ASVspoof
LA_T_9404692.npy,1,ASVspoof
LA_T_9439918.npy,1,ASVspoof
LA_T_9440881.npy,1,ASVspoof
LA_T_9451594.npy,1,ASVspoof
LA_T_9492397.npy,1,ASVspoof
LA_T_9612526.npy,1,ASVspoof
LA_T_9661775.npy,1,ASVspoof
LA_T_9729295.npy,1,ASVspoof
LA_T_9730604.npy,1,ASVspoof
LA_T_9735282.npy,1,ASVspoof
LA_T_9748292.npy,1,ASVspoof
LA_T_9784944.npy,1,ASVspoof
LA_T_9790727.npy,1,ASVspoof
LA_T_9792877.npy,1,ASVspoof
LA_T_9801288.npy,1,ASVspoof
LA_T_9852713.npy,1,ASVspoof
LA_T_9890914.npy,1,ASVspoof
LA_T_9928427.npy,1,ASVspoof
LA_T_1033465.npy,1,ASVspoof
LA_T_1039087.npy,1,ASVspoof
LA_T_1044344.npy,1,ASVspoof
LA_T_1046090.npy,1,ASVspoof
LA_T_1054176.npy,1,ASVspoof
LA_T_1055655.npy,1,ASVspoof
LA_T_1059252.npy,1,ASVspoof
LA_T_1084255.npy,1,ASVspoof
LA_T_1097864.npy,1,ASVspoof
LA_T_1133929.npy,1,ASVspoof
LA_T_1134598.npy,1,ASVspoof
LA_T_1161958.npy,1,ASVspoof
LA_T_1180981.npy,1,ASVspoof
LA_T_1204990.npy,1,ASVspoof
LA_T_1262924.npy,1,ASVspoof
LA_T_1279044.npy,1,ASVspoof
LA_T_1279429.npy,1,ASVspoof
LA_T_1318891.npy,1,ASVspoof
LA_T_1327509.npy,1,ASVspoof
LA_T_1375477.npy,1,ASVspoof
LA_T_1435267.npy,1,ASVspoof
LA_T_1484090.npy,1,ASVspoof
LA_T_1544826.npy,1,ASVspoof
LA_T_1640948.npy,1,ASVspoof
LA_T_1659801.npy,1,ASVspoof
LA_T_1696679.npy,1,ASVspoof
LA_T_1712998.npy,1,ASVspoof
LA_T_1772010.npy,1,ASVspoof
LA_T_1843126.npy,1,ASVspoof
LA_T_1882643.npy,1,ASVspoof
LA_T_1909651.npy,1,ASVspoof
LA_T_1957177.npy,1,ASVspoof
LA_T_2006365.npy,1,ASVspoof
LA_T_2018648.npy,1,ASVspoof
LA_T_2108084.npy,1,ASVspoof
LA_T_2144570.npy,1,ASVspoof
LA_T_2294249.npy,1,ASVspoof
LA_T_2318130.npy,1,ASVspoof
LA_T_2385213.npy,1,ASVspoof
LA_T_2408700.npy,1,ASVspoof
LA_T_2424150.npy,1,ASVspoof
LA_T_2517455.npy,1,ASVspoof
LA_T_2535194.npy,1,ASVspoof
LA_T_2575129.npy,1,ASVspoof
LA_T_2615541.npy,1,ASVspoof
LA_T_2652417.npy,1,ASVspoof
LA_T_2716677.npy,1,ASVspoof
LA_T_2790182.npy,1,ASVspoof
LA_T_2977640.npy,1,ASVspoof
LA_T_3104807.npy,1,ASVspoof
LA_T_3124786.npy,1,ASVspoof
LA_T_3229017.npy,1,ASVspoof
LA_T_3315680.npy,1,ASVspoof
LA_T_3376863.npy,1,ASVspoof
LA_T_3509336.npy,1,ASVspoof
LA_T_3567053.npy,1,ASVspoof
LA_T_3627265.npy,1,ASVspoof
LA_T_3653307.npy,1,ASVspoof
LA_T_3724651.npy,1,ASVspoof
LA_T_3778862.npy,1,ASVspoof
LA_T_3781002.npy,1,ASVspoof
LA_T_3930075.npy,1,ASVspoof
LA_T_3950861.npy,1,ASVspoof
LA_T_3962084.npy,1,ASVspoof
LA_T_3990579.npy,1,ASVspoof
LA_T_4014387.npy,1,ASVspoof
LA_T_4042142.npy,1,ASVspoof
LA_T_4066975.npy,1,ASVspoof
LA_T_4136927.npy,1,ASVspoof
LA_T_4145607.npy,1,ASVspoof
LA_T_4168499.npy,1,ASVspoof
LA_T_4203621.npy,1,ASVspoof
LA_T_4211116.npy,1,ASVspoof
LA_T_4237601.npy,1,ASVspoof
LA_T_4250576.npy,1,ASVspoof
LA_T_4292622.npy,1,ASVspoof
LA_T_4320297.npy,1,ASVspoof
LA_T_4387296.npy,1,ASVspoof
LA_T_4445284.npy,1,ASVspoof
LA_T_4500714.npy,1,ASVspoof
LA_T_4643166.npy,1,ASVspoof
LA_T_4870517.npy,1,ASVspoof
LA_T_4874883.npy,1,ASVspoof
LA_T_5148970.npy,1,ASVspoof
LA_T_5182455.npy,1,ASVspoof
LA_T_5214047.npy,1,ASVspoof
LA_T_5344300.npy,1,ASVspoof
LA_T_5389867.npy,1,ASVspoof
LA_T_5419223.npy,1,ASVspoof
LA_T_5421342.npy,1,ASVspoof
LA_T_5475096.npy,1,ASVspoof
LA_T_5485604.npy,1,ASVspoof
LA_T_5511046.npy,1,ASVspoof
LA_T_5550967.npy,1,ASVspoof
LA_T_5628240.npy,1,ASVspoof
LA_T_5745889.npy,1,ASVspoof
LA_T_5774477.npy,1,ASVspoof
LA_T_5862843.npy,1,ASVspoof
LA_T_5914818.npy,1,ASVspoof
LA_T_5938836.npy,1,ASVspoof
LA_T_5967831.npy,1,ASVspoof
LA_T_5982829.npy,1,ASVspoof
LA_T_6038916.npy,1,ASVspoof
LA_T_6072733.npy,1,ASVspoof
LA_T_6074546.npy,1,ASVspoof
LA_T_6081010.npy,1,ASVspoof
LA_T_6151669.npy,1,ASVspoof
LA_T_6170947.npy,1,ASVspoof
LA_T_6266846.npy,1,ASVspoof
LA_T_6275811.npy,1,ASVspoof
LA_T_6306545.npy,1,ASVspoof
LA_T_6319516.npy,1,ASVspoof
LA_T_6459468.npy,1,ASVspoof
LA_T_6478477.npy,1,ASVspoof
LA_T_6525992.npy,1,ASVspoof
LA_T_6540524.npy,1,ASVspoof
LA_T_6553245.npy,1,ASVspoof
LA_T_6584966.npy,1,ASVspoof
LA_T_6615138.npy,1,ASVspoof
LA_T_6657564.npy,1,ASVspoof
LA_T_6664482.npy,1,ASVspoof
LA_T_6702886.npy,1,ASVspoof
LA_T_6704957.npy,1,ASVspoof
LA_T_6746889.npy,1,ASVspoof
LA_T_6763144.npy,1,ASVspoof
LA_T_6787511.npy,1,ASVspoof
LA_T_6846066.npy,1,ASVspoof
LA_T_6847698.npy,1,ASVspoof
LA_T_6939790.npy,1,ASVspoof
LA_T_6960015.npy,1,ASVspoof
LA_T_6990399.npy,1,ASVspoof
LA_T_7125717.npy,1,ASVspoof
LA_T_7126306.npy,1,ASVspoof
LA_T_7182410.npy,1,ASVspoof
LA_T_7238609.npy,1,ASVspoof
LA_T_7240182.npy,1,ASVspoof
LA_T_7290023.npy,1,ASVspoof
